X;Y;OBJECTID;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;vivant;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;GlobalID;feuillage;remarquable
1721524.453;8293634.993;5483;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{0C7EE878-CDEB-4753-96D9-5E703F8FF6DF};Feuillu;Non
1721547.485;8293640.803;5484;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{EDFAF8C3-17CA-4A2B-8557-B2D6790046A0};Feuillu;Non
1721553.783;8293642.247;5485;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{A287D548-83EF-4832-BF12-5E77AED12D41};Feuillu;Non
1721560.604;8293643.851;5486;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;40;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{F7649FBE-A1BF-4004-9C3E-CE22B9A399AD};Feuillu;Non
1721566.584;8293645.237;5487;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;45;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{7D269F28-0C18-42E0-956C-6DEFCC4EC6F3};Feuillu;Non
1721590.29;8293651.312;5488;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;3;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{539DEB97-FAE5-40AA-A92A-DF1BE3EC030D};Feuillu;Non
1721596.233;8293652.666;5489;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;3;50;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{8BA7A7AB-1D44-4595-97F5-5B73B378763E};Feuillu;Non
1721602.875;8293654.169;5490;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;8;3;45;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{884B0877-095B-4B15-B733-2B7BFDD4461E};Feuillu;Non
1721608.881;8293655.523;5491;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;8;3;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{0A295523-AFCF-4F6C-B508-B4F1A5CB0EA8};Feuillu;Non
1721615.607;8293657.132;5492;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;8;3;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{59C0FBE9-6185-48DB-ADFA-2B3FC9B20D69};Feuillu;Non
1721630.708;8293660.666;5493;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;3;45;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{A4CCF394-E5E5-4F9E-80CB-464EB7A1BA92};Feuillu;Non
1721637.053;8293662.169;5494;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;3;50;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{5B7DB280-88AA-423C-B8FC-A08BD1E876B0};Feuillu;Non
1721643.018;8293663.503;5495;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;3;35;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{EA4E970F-4BC7-4F0F-ADF7-1D1C8145CF2D};Feuillu;Non
1721649.765;8293665.048;5496;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{60F023E4-C9A8-40BD-A4A1-91A16472D4FC};Feuillu;Non
1721656.11;8293666.508;5497;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{AFBB1CBF-280F-416B-9AFD-5CE338A503CA};Feuillu;Non
1721666.706;8293669.005;5498;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{333FC8D0-F466-429B-A85C-B343F970D72E};Feuillu;Non
1721672.734;8293670.318;5499;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;40;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{376D73C2-C8C6-42CB-9BA8-53EFCE7FFFE2};Feuillu;Non
1721678.635;8293671.715;5500;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;40;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{1E72A37E-0471-411C-BAF4-6ABCC8EA46E9};Feuillu;Non
1721685.171;8293673.244;5501;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{E425CAE7-4D7E-4025-A642-BD47D8737491};Feuillu;Non
1721691.494;8293674.699;5502;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;40;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{3F71EA05-CC04-43A8-A0DA-548826FAA652};Feuillu;Non
1721752.027;8293708.901;5503;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;90;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;30;2;0;;VILLE;PRUSERkan;{F515C0D9-1265-4780-9A8E-7C38DBE08D73};Feuillu;Non
1721755.2;8293710.488;5504;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;30;2;0;;VILLE;PRUSERkan;{E5FF6157-012C-4EBE-BD5B-708BBD1FF2B0};Feuillu;Non
1721758.372;8293711.976;5505;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;8;2;145;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;30;2;0;;VILLE;PRUSERkan;{9ABEC3BF-25EC-4153-BADA-BAB3F45E8407};Feuillu;Non
1721760.917;8293713.232;5506;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;8;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;30;2;0;;VILLE;PRUSERkan;{64C1AC94-55CE-49C5-95D6-C25F12B725A9};Feuillu;Non
1721763.626;8293714.488;5507;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;145;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;30;2;0;01/03/2018 00:00;VILLE;PRUSERkan;{7033FD2C-D72B-4DC4-80BF-265AB9C5C72F};Feuillu;Non
1721794.736;8293726.014;5508;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{8DC5D317-37D6-4CC8-BB56-084D84B3A5FC};Feuillu;Non
1721808.04;8293733.049;5509;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;75;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{06286667-922E-4614-B308-425DF8ACF6B1};Feuillu;Non
1721814.781;8293736.52;5510;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;105;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{76C6077F-9FEC-4754-BBE4-3C28166CC2A6};Feuillu;Non
1721821.523;8293739.462;5511;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{3ACBCBA3-8E0B-42CA-B001-723A6DD4036A};Feuillu;Non
1721862.83;8293760.256;5512;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;110;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{AA09679C-22CA-4C44-97EB-59166A3E27F8};Feuillu;Non
1721869.109;8293763.331;5513;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;100;EN PLACE;Oui;adulte;semi libre;Revetement non permeable;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{3B342DE7-063A-4CC4-8518-F59A07F72D06};Feuillu;Non
1721875.718;8293766.67;5514;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;75;EN PLACE;Oui;adulte;semi libre;Revetement non permeable;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{7074816C-5676-4C1E-B206-BF6BC89F1C62};Feuillu;Non
1721882.261;8293769.975;5515;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;65;EN PLACE;Oui;adulte;semi libre;Revetement non permeable;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{A800AE41-F35A-45FC-9FA4-0C42298D05ED};Feuillu;Non
1721889.333;8293773.447;5516;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;80;EN PLACE;Oui;adulte;semi libre;Revetement non permeable;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{B49C5210-A36A-43F4-9548-ED3E36CF0579};Feuillu;Non
1721895.579;8293776.521;5517;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;80;EN PLACE;Oui;adulte;semi libre;Revetement non permeable;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{37E34CA5-5343-4E5C-8464-0FAE636D941E};Feuillu;Non
1721912.168;8293784.587;5518;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;65;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{EBB6101F-9634-4829-BCE0-1D3CD9DDF89E};Feuillu;Non
1721918.843;8293787.926;5519;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;70;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{33D5A492-51BF-425F-9707-8BFAFEB74C56};Feuillu;Non
1721924.956;8293790.935;5520;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;70;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{A0B223DD-ABA0-4A72-837B-FF7171E2C22C};Feuillu;Non
1721885.904;8293748.741;5523;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;2;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{C115BA24-07D2-4A37-B2D9-BBFAA28D7547};Feuillu;Non
1721877.51;8293744.608;5524;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;80;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{AC014916-61C7-4FDE-8BB9-D48C9B1CA668};Feuillu;Non
1721869.447;8293740.674;5525;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;9;3;80;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{04A4CD96-610E-41E3-AE8E-D0755B0F29BE};Feuillu;Non
1721860.855;8293736.443;5526;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{9B5B4D29-8447-43CF-8EDC-34FC0910A4DF};Feuillu;Non
1721851.238;8293731.749;5527;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{4C92DE2C-0BBB-43D2-914B-B0EA34DA0ECD};Feuillu;Non
1721842.184;8293727.319;5528;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{1515E090-E245-4969-BAA6-D7CC771140AF};Feuillu;Non
1721833.889;8293723.12;5529;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;85;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{E7DF647F-A645-46DB-8A36-847231270783};Feuillu;Non
1721826.52;8293719.55;5530;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;80;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{AE3E0E35-E2BC-45B3-A075-76A5AA5063C8};Feuillu;Non
1721819.547;8293716.079;5531;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;4;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{CA4EA48C-2E2B-4EDA-998D-9EC8517657FD};Feuillu;Non
1721831.017;8293704.282;5532;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{1767AE53-F624-43C3-A2A7-FBD5B842AD3F};Feuillu;Non
1721845.028;8293711.357;5533;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{3EA76A89-E764-42DA-841A-39D6F8808FDD};Feuillu;Non
1721858.809;8293718.167;5534;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;3;100;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{2D43E37F-6E4B-40F4-9187-58418E32E2E1};Feuillu;Non
1721871.895;8293724.547;5535;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;10;4;95;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;30;2;0;;VILLE;ACEPLA;{D54B5D07-F68C-4C89-AD70-64EAC395B10B};Feuillu;Non
1721686.432;8293663.828;5537;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{EC62475E-E5A7-4814-8B62-B578B4BB0268};Feuillu;Non
1721659.842;8293657.809;5538;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;35;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{03D724C6-4C75-44D0-8035-5412127464A7};Feuillu;Non
1721649.479;8293654.992;5539;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;25;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{9C5682EC-CDD7-4156-A497-178400638CBB};Feuillu;Non
1721639.723;8293652.664;5540;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;6;2;35;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;01/04/2015 02:00;VILLE;QUEPAL;{10421173-82DC-4F40-B08E-ECA0FC6E4DB6};Feuillu;Non
1721613.021;8293647.16;5541;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;3;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;10;2;0;;VILLE;QUEPAL;{E4294EB6-134B-4FFD-9F8A-863DB58E07A8};Feuillu;Non
1721595.175;8293642.372;5542;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{C47C9139-4E7C-484F-9A14-3FBA4451701D};Feuillu;Non
1721565.935;8293635.763;5543;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{8F522B96-D050-49CF-876A-8EB176C93AA8};Feuillu;Non
1721523.955;8293625.187;5544;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/11/2012 01:00;VILLE;QUEPAL;{A2190EC7-9FC8-4690-9447-F23DF9C613C0};Feuillu;Non
1721518.707;8293621.63;5545;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;20;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/04/2015 02:00;VILLE;QUEPAL;{F9896BB1-3A09-43D9-BEAE-7508F30A3FE1};Feuillu;Non
1721513.856;8293617.372;5546;Orthophoto;Quartier du faubourg d'Isle;Avenue Leo Lagrange;5;2;25;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;5;2;0;01/04/2015 02:00;VILLE;QUEPAL;{30AF3D81-22BB-46EB-A56C-A8A9658AE6D4};Feuillu;Non
1721592.33;8293668.76;5547;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;6;220;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{96DDFA08-D379-4E12-971D-2AA23E35182E};Feuillu;Non
1721600.315;8293670.612;5548;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;6;190;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{B69C7B2D-5F58-45CC-8C27-C355183667B9};Feuillu;Non
1721608.246;8293672.517;5549;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;6;275;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{D3C34FDA-04CB-48BD-BCBC-45B99C4AF449};Feuillu;Non
1721610.026;8293664.86;5550;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;6;275;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{0BB30D13-3ADC-4D84-8425-D1BE68FA04B9};Feuillu;Non
1721602.046;8293663.001;5551;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;6;180;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{347E147D-0D4A-4FF2-AC1A-41484110D4EF};Feuillu;Non
1721594.09;8293661.136;5552;Orthophoto;Quartier du faubourg d'Isle;Terrain de mini golf;20;7;200;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;100;20;0;;VILLE;PLAACE;{D5C2446C-DE19-450E-ACFB-4B54555F7700};Feuillu;Non
1720085.329;8293864.431;5553;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{997A2738-4BFB-4AB8-8291-C5E3C789E49B};Feuillu;Non
1720099.141;8293874.347;5554;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{CFE59C9B-6A08-4945-A87A-758C77F408FC};Feuillu;Non
1720104.528;8293878.116;5555;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{10A24826-0D11-482D-8998-CCA0CDD53599};Feuillu;Non
1720116.127;8293886.313;5556;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{B584170A-A309-40CC-B599-21F2836B8CF2};Feuillu;Non
1720147.156;8293908.262;5557;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{05464410-E551-46E3-9F67-7B1FCC6C5498};Feuillu;Non
1720154.492;8293913.485;5558;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{D5340EF0-D336-4246-929F-B3DE95B0B3CF};Feuillu;Non
1720159.284;8293916.856;5559;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{11DBD902-914D-4BAB-AAAF-2FC17FFB7B7E};Feuillu;Non
1720171.841;8293925.847;5560;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{3027B046-ABE2-4F5D-A7F2-FD3CE6EB5155};Feuillu;Non
1720180.994;8293932.392;5561;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{9E4BF070-63C8-4048-B039-109114EF9F88};Feuillu;Non
1720194.873;8293942.143;5562;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{B6B5A002-C20C-47B9-BB4C-F0CE74BACF5D};Feuillu;Non
1720222.598;8293961.844;5563;Orthophoto;Quartier du Centre-Ville;Avenue Faidherbe;4;2;25;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;Absent lors de l'inventaire;01/10/2013;10;2;0;;VILLE;PYRCALcha;{631F5ABD-85A3-4F20-9BAB-F6D441657635};Feuillu;Non
